Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak23493	0.9668564
BG4_G4Seq_HaCaT_GSE76688_peak23494	0.98716706
BG4_G4Seq_HaCaT_GSE76688_peak23495	0.15285204
BG4_G4Seq_HaCaT_GSE76688_peak23496	0.45901424
BG4_G4Seq_HaCaT_GSE76688_peak23497	0.5628639
BG4_G4Seq_HaCaT_GSE76688_peak23498	0.9844333
BG4_G4Seq_HaCaT_GSE76688_peak23499	0.1284211
BG4_G4Seq_HaCaT_GSE76688_peak23500	0.34173197
BG4_G4Seq_HaCaT_GSE76688_peak23501	0.14486228
BG4_G4Seq_HaCaT_GSE76688_peak23502	0.6242439
BG4_G4Seq_HaCaT_GSE76688_peak23503	0.954481
BG4_G4Seq_HaCaT_GSE76688_peak23504	0.54166216
BG4_G4Seq_HaCaT_GSE76688_peak23505	0.06258131
BG4_G4Seq_HaCaT_GSE76688_peak23506	0.61518854
BG4_G4Seq_HaCaT_GSE76688_peak23507	0.84301597
BG4_G4Seq_HaCaT_GSE76688_peak23508	0.005664625
BG4_G4Seq_HaCaT_GSE76688_peak23509	0.88452196
BG4_G4Seq_HaCaT_GSE76688_peak23510	0.53187144
BG4_G4Seq_HaCaT_GSE76688_peak23511	0.81279796
BG4_G4Seq_HaCaT_GSE76688_peak23512	0.7118386
BG4_G4Seq_HaCaT_GSE76688_peak23513	0.9409521
BG4_G4Seq_HaCaT_GSE76688_peak23514	0.43073618
BG4_G4Seq_HaCaT_GSE76688_peak23515	0.86699
BG4_G4Seq_HaCaT_GSE76688_peak23516	0.990173
BG4_G4Seq_HaCaT_GSE76688_peak23517	0.86151046
BG4_G4Seq_HaCaT_GSE76688_peak23518	0.35877773
BG4_G4Seq_HaCaT_GSE76688_peak23519	0.841517
BG4_G4Seq_HaCaT_GSE76688_peak23520	0.6873336
BG4_G4Seq_HaCaT_GSE76688_peak23521	0.99720484
BG4_G4Seq_HaCaT_GSE76688_peak23522	0.93160653
BG4_G4Seq_HaCaT_GSE76688_peak23523	0.49088225
BG4_G4Seq_HaCaT_GSE76688_peak23524	0.9857905
BG4_G4Seq_HaCaT_GSE76688_peak23525	0.94868
BG4_G4Seq_HaCaT_GSE76688_peak23526	0.84291965
BG4_G4Seq_HaCaT_GSE76688_peak23527	0.10690556
BG4_G4Seq_HaCaT_GSE76688_peak23528	0.8344676
BG4_G4Seq_HaCaT_GSE76688_peak23529	0.7586255
BG4_G4Seq_HaCaT_GSE76688_peak23530	0.88908666
BG4_G4Seq_HaCaT_GSE76688_peak23531	0.64426553
BG4_G4Seq_HaCaT_GSE76688_peak23532	0.29243758
BG4_G4Seq_HaCaT_GSE76688_peak23533	0.87562644
BG4_G4Seq_HaCaT_GSE76688_peak23534	0.9308254
BG4_G4Seq_HaCaT_GSE76688_peak23535	0.2620014
BG4_G4Seq_HaCaT_GSE76688_peak23536	0.57669336
BG4_G4Seq_HaCaT_GSE76688_peak23537	0.666653
BG4_G4Seq_HaCaT_GSE76688_peak23538	0.7252531
BG4_G4Seq_HaCaT_GSE76688_peak23539	0.35003895
BG4_G4Seq_HaCaT_GSE76688_peak23540	0.33447474
BG4_G4Seq_HaCaT_GSE76688_peak23541	0.72639334
BG4_G4Seq_HaCaT_GSE76688_peak23542	0.6471677
BG4_G4Seq_HaCaT_GSE76688_peak23543	0.48371407
BG4_G4Seq_HaCaT_GSE76688_peak23544	0.07974875
BG4_G4Seq_HaCaT_GSE76688_peak23545	0.7907193
BG4_G4Seq_HaCaT_GSE76688_peak23546	0.78828996
BG4_G4Seq_HaCaT_GSE76688_peak23547	0.9150982
BG4_G4Seq_HaCaT_GSE76688_peak23548	0.6246693
BG4_G4Seq_HaCaT_GSE76688_peak23549	0.7907712
BG4_G4Seq_HaCaT_GSE76688_peak23550	0.906543
BG4_G4Seq_HaCaT_GSE76688_peak23551	0.8769432
BG4_G4Seq_HaCaT_GSE76688_peak23552	0.89209884
BG4_G4Seq_HaCaT_GSE76688_peak23553	0.8433704
BG4_G4Seq_HaCaT_GSE76688_peak23554	0.50145113
BG4_G4Seq_HaCaT_GSE76688_peak23555	0.89628947
BG4_G4Seq_HaCaT_GSE76688_peak23556	0.76301694
BG4_G4Seq_HaCaT_GSE76688_peak23557	0.666731
BG4_G4Seq_HaCaT_GSE76688_peak23558	0.48720104
BG4_G4Seq_HaCaT_GSE76688_peak23559	0.06139835
BG4_G4Seq_HaCaT_GSE76688_peak23560	0.95686686
BG4_G4Seq_HaCaT_GSE76688_peak23561	0.7908869
BG4_G4Seq_HaCaT_GSE76688_peak23562	0.41143727
BG4_G4Seq_HaCaT_GSE76688_peak23563	0.83968294
BG4_G4Seq_HaCaT_GSE76688_peak23564	0.99813485
BG4_G4Seq_HaCaT_GSE76688_peak23565	0.7170584
BG4_G4Seq_HaCaT_GSE76688_peak23566	0.07826791
BG4_G4Seq_HaCaT_GSE76688_peak23567	0.9723981
BG4_G4Seq_HaCaT_GSE76688_peak23568	0.64392155
BG4_G4Seq_HaCaT_GSE76688_peak23569	0.003781026
BG4_G4Seq_HaCaT_GSE76688_peak23570	0.6275126
BG4_G4Seq_HaCaT_GSE76688_peak23571	0.8405346
BG4_G4Seq_HaCaT_GSE76688_peak23572	0.5934628
BG4_G4Seq_HaCaT_GSE76688_peak23573	0.99412006
BG4_G4Seq_HaCaT_GSE76688_peak23574	0.15831828
BG4_G4Seq_HaCaT_GSE76688_peak23575	0.5333677
BG4_G4Seq_HaCaT_GSE76688_peak23576	0.036984984
BG4_G4Seq_HaCaT_GSE76688_peak23577	0.24807052
BG4_G4Seq_HaCaT_GSE76688_peak23578	0.3145878
BG4_G4Seq_HaCaT_GSE76688_peak23579	0.51371586
BG4_G4Seq_HaCaT_GSE76688_peak23580	0.052332554
BG4_G4Seq_HaCaT_GSE76688_peak23581	0.10407497
BG4_G4Seq_HaCaT_GSE76688_peak23582	0.53612703
BG4_G4Seq_HaCaT_GSE76688_peak23583	0.011482108
BG4_G4Seq_HaCaT_GSE76688_peak23584	0.9102699
BG4_G4Seq_HaCaT_GSE76688_peak23585	0.9133716
BG4_G4Seq_HaCaT_GSE76688_peak23586	0.88440716
BG4_G4Seq_HaCaT_GSE76688_peak23587	0.90831256
BG4_G4Seq_HaCaT_GSE76688_peak23588	0.14032747
BG4_G4Seq_HaCaT_GSE76688_peak23589	0.39380082
BG4_G4Seq_HaCaT_GSE76688_peak23590	0.9963331
BG4_G4Seq_HaCaT_GSE76688_peak23591	0.97306305
BG4_G4Seq_HaCaT_GSE76688_peak23592	0.9346897
BG4_G4Seq_HaCaT_GSE76688_peak23593	0.9537703
BG4_G4Seq_HaCaT_GSE76688_peak23594	0.13229665
BG4_G4Seq_HaCaT_GSE76688_peak23595	0.9865285
BG4_G4Seq_HaCaT_GSE76688_peak23596	0.99966085
BG4_G4Seq_HaCaT_GSE76688_peak23597	0.93397474
BG4_G4Seq_HaCaT_GSE76688_peak23598	0.028758576
BG4_G4Seq_HaCaT_GSE76688_peak23599	0.7382761
BG4_G4Seq_HaCaT_GSE76688_peak23600	0.85966855
BG4_G4Seq_HaCaT_GSE76688_peak23601	0.84450394
BG4_G4Seq_HaCaT_GSE76688_peak23602	0.8119203
BG4_G4Seq_HaCaT_GSE76688_peak23603	0.086360775
BG4_G4Seq_HaCaT_GSE76688_peak23604	0.010217981
BG4_G4Seq_HaCaT_GSE76688_peak23605	0.09200306
BG4_G4Seq_HaCaT_GSE76688_peak23606	0.97936696
BG4_G4Seq_HaCaT_GSE76688_peak23607	0.97603434
BG4_G4Seq_HaCaT_GSE76688_peak23608	0.14428355
BG4_G4Seq_HaCaT_GSE76688_peak23609	0.6226008
BG4_G4Seq_HaCaT_GSE76688_peak23610	0.7699129
BG4_G4Seq_HaCaT_GSE76688_peak23611	0.65057796
BG4_G4Seq_HaCaT_GSE76688_peak23612	0.71381557
BG4_G4Seq_HaCaT_GSE76688_peak23613	0.83414245
BG4_G4Seq_HaCaT_GSE76688_peak23614	0.8693829
BG4_G4Seq_HaCaT_GSE76688_peak23615	0.24326965
BG4_G4Seq_HaCaT_GSE76688_peak23616	0.19418047
BG4_G4Seq_HaCaT_GSE76688_peak23617	0.050329324
BG4_G4Seq_HaCaT_GSE76688_peak23618	0.8612022
BG4_G4Seq_HaCaT_GSE76688_peak23619	0.5373706
BG4_G4Seq_HaCaT_GSE76688_peak23620	0.03977596
BG4_G4Seq_HaCaT_GSE76688_peak23621	0.6146611
BG4_G4Seq_HaCaT_GSE76688_peak23622	0.26841876
BG4_G4Seq_HaCaT_GSE76688_peak23623	0.0030931483
BG4_G4Seq_HaCaT_GSE76688_peak23624	0.34646964
BG4_G4Seq_HaCaT_GSE76688_peak23625	0.013167828
BG4_G4Seq_HaCaT_GSE76688_peak23626	0.035436623
BG4_G4Seq_HaCaT_GSE76688_peak23627	0.506012
BG4_G4Seq_HaCaT_GSE76688_peak23628	0.3139076
BG4_G4Seq_HaCaT_GSE76688_peak23629	0.12198012
BG4_G4Seq_HaCaT_GSE76688_peak23630	0.13142154
BG4_G4Seq_HaCaT_GSE76688_peak23631	0.3825155
BG4_G4Seq_HaCaT_GSE76688_peak23632	0.90561444
BG4_G4Seq_HaCaT_GSE76688_peak23633	0.9187856
BG4_G4Seq_HaCaT_GSE76688_peak23634	0.43844378
BG4_G4Seq_HaCaT_GSE76688_peak23635	0.730152
BG4_G4Seq_HaCaT_GSE76688_peak23636	0.9179627
BG4_G4Seq_HaCaT_GSE76688_peak23637	0.867214
BG4_G4Seq_HaCaT_GSE76688_peak23638	0.16583921
BG4_G4Seq_HaCaT_GSE76688_peak23639	0.9062601
BG4_G4Seq_HaCaT_GSE76688_peak23640	0.533299
BG4_G4Seq_HaCaT_GSE76688_peak23641	0.8790922
BG4_G4Seq_HaCaT_GSE76688_peak23642	0.9996233
BG4_G4Seq_HaCaT_GSE76688_peak23643	0.50291395
BG4_G4Seq_HaCaT_GSE76688_peak23644	0.64900154
BG4_G4Seq_HaCaT_GSE76688_peak23645	0.78976536
BG4_G4Seq_HaCaT_GSE76688_peak23646	0.9772929
BG4_G4Seq_HaCaT_GSE76688_peak23647	0.19123758
BG4_G4Seq_HaCaT_GSE76688_peak23648	0.59700805
BG4_G4Seq_HaCaT_GSE76688_peak23649	0.77374154
BG4_G4Seq_HaCaT_GSE76688_peak23650	0.4857122
BG4_G4Seq_HaCaT_GSE76688_peak23651	0.899059
BG4_G4Seq_HaCaT_GSE76688_peak23652	0.80292463
BG4_G4Seq_HaCaT_GSE76688_peak23653	0.19473045
BG4_G4Seq_HaCaT_GSE76688_peak23654	0.8063181
BG4_G4Seq_HaCaT_GSE76688_peak23655	0.027918497
BG4_G4Seq_HaCaT_GSE76688_peak23656	0.7066734
BG4_G4Seq_HaCaT_GSE76688_peak23657	0.81802344
BG4_G4Seq_HaCaT_GSE76688_peak23658	0.751355
BG4_G4Seq_HaCaT_GSE76688_peak23659	0.62087995
BG4_G4Seq_HaCaT_GSE76688_peak23660	0.99712366
BG4_G4Seq_HaCaT_GSE76688_peak23661	0.9086798
BG4_G4Seq_HaCaT_GSE76688_peak23662	0.92910534
BG4_G4Seq_HaCaT_GSE76688_peak23663	0.79484695
BG4_G4Seq_HaCaT_GSE76688_peak23664	0.74454886
BG4_G4Seq_HaCaT_GSE76688_peak23665	0.78552467
BG4_G4Seq_HaCaT_GSE76688_peak23666	0.86027616
BG4_G4Seq_HaCaT_GSE76688_peak23667	0.89107805
BG4_G4Seq_HaCaT_GSE76688_peak23668	0.26583114
BG4_G4Seq_HaCaT_GSE76688_peak23669	0.8479416
BG4_G4Seq_HaCaT_GSE76688_peak23670	0.2227712
BG4_G4Seq_HaCaT_GSE76688_peak23671	0.07633748
BG4_G4Seq_HaCaT_GSE76688_peak23672	0.21576397
BG4_G4Seq_HaCaT_GSE76688_peak23673	0.45455337
BG4_G4Seq_HaCaT_GSE76688_peak23674	0.40733108
BG4_G4Seq_HaCaT_GSE76688_peak23675	0.42499343
BG4_G4Seq_HaCaT_GSE76688_peak23676	0.34051022
BG4_G4Seq_HaCaT_GSE76688_peak23677	0.86131275
BG4_G4Seq_HaCaT_GSE76688_peak23678	0.9614197
BG4_G4Seq_HaCaT_GSE76688_peak23679	0.210919
BG4_G4Seq_HaCaT_GSE76688_peak23680	0.18707693
BG4_G4Seq_HaCaT_GSE76688_peak23681	0.46250242
BG4_G4Seq_HaCaT_GSE76688_peak23682	0.032211497
BG4_G4Seq_HaCaT_GSE76688_peak23683	0.016455198
BG4_G4Seq_HaCaT_GSE76688_peak23684	0.6474122
BG4_G4Seq_HaCaT_GSE76688_peak23685	0.09029942
BG4_G4Seq_HaCaT_GSE76688_peak23686	0.06826737
BG4_G4Seq_HaCaT_GSE76688_peak23687	0.88028914
BG4_G4Seq_HaCaT_GSE76688_peak23688	0.563285
BG4_G4Seq_HaCaT_GSE76688_peak23689	0.79976034
BG4_G4Seq_HaCaT_GSE76688_peak23690	0.056036215
BG4_G4Seq_HaCaT_GSE76688_peak23691	0.9681778
BG4_G4Seq_HaCaT_GSE76688_peak23692	0.991888
BG4_G4Seq_HaCaT_GSE76688_peak23693	0.014974619
BG4_G4Seq_HaCaT_GSE76688_peak23694	0.607985
BG4_G4Seq_HaCaT_GSE76688_peak23695	0.94277495
BG4_G4Seq_HaCaT_GSE76688_peak23696	0.7578389
BG4_G4Seq_HaCaT_GSE76688_peak23697	0.7261682
BG4_G4Seq_HaCaT_GSE76688_peak23698	0.03380532
BG4_G4Seq_HaCaT_GSE76688_peak23699	0.6157683
BG4_G4Seq_HaCaT_GSE76688_peak23700	0.11880543
BG4_G4Seq_HaCaT_GSE76688_peak23701	0.9756409
BG4_G4Seq_HaCaT_GSE76688_peak23702	0.29250193
BG4_G4Seq_HaCaT_GSE76688_peak23703	0.99762636
BG4_G4Seq_HaCaT_GSE76688_peak23704	0.0072810077
BG4_G4Seq_HaCaT_GSE76688_peak23705	0.83103406
BG4_G4Seq_HaCaT_GSE76688_peak23706	0.38424894
BG4_G4Seq_HaCaT_GSE76688_peak23707	0.6792079
BG4_G4Seq_HaCaT_GSE76688_peak23708	0.8375661
BG4_G4Seq_HaCaT_GSE76688_peak23709	0.99714917
BG4_G4Seq_HaCaT_GSE76688_peak23710	0.9937596
BG4_G4Seq_HaCaT_GSE76688_peak23711	0.7067384
BG4_G4Seq_HaCaT_GSE76688_peak23712	0.90127337
BG4_G4Seq_HaCaT_GSE76688_peak23713	0.30310902
BG4_G4Seq_HaCaT_GSE76688_peak23714	0.39447585
BG4_G4Seq_HaCaT_GSE76688_peak23715	0.95045733
BG4_G4Seq_HaCaT_GSE76688_peak23716	0.93939495
BG4_G4Seq_HaCaT_GSE76688_peak23717	0.8804176
BG4_G4Seq_HaCaT_GSE76688_peak23718	0.84706897
BG4_G4Seq_HaCaT_GSE76688_peak23719	0.31068367
BG4_G4Seq_HaCaT_GSE76688_peak23720	0.08151992
BG4_G4Seq_HaCaT_GSE76688_peak23721	0.3220838
BG4_G4Seq_HaCaT_GSE76688_peak23722	0.8984793
BG4_G4Seq_HaCaT_GSE76688_peak23723	0.6894852
BG4_G4Seq_HaCaT_GSE76688_peak23724	0.7143145
BG4_G4Seq_HaCaT_GSE76688_peak23725	0.7080074
BG4_G4Seq_HaCaT_GSE76688_peak23726	0.025924146
BG4_G4Seq_HaCaT_GSE76688_peak23727	0.8818932
BG4_G4Seq_HaCaT_GSE76688_peak23728	0.9709655
BG4_G4Seq_HaCaT_GSE76688_peak23729	0.46788296
BG4_G4Seq_HaCaT_GSE76688_peak23730	0.695874
BG4_G4Seq_HaCaT_GSE76688_peak23731	0.1004831
BG4_G4Seq_HaCaT_GSE76688_peak23732	0.0098989615
BG4_G4Seq_HaCaT_GSE76688_peak23733	0.08025973
BG4_G4Seq_HaCaT_GSE76688_peak23734	0.049669214
BG4_G4Seq_HaCaT_GSE76688_peak23735	0.2786784
BG4_G4Seq_HaCaT_GSE76688_peak23736	0.039694477
BG4_G4Seq_HaCaT_GSE76688_peak23737	0.9485367
BG4_G4Seq_HaCaT_GSE76688_peak23738	0.5153834
BG4_G4Seq_HaCaT_GSE76688_peak23739	0.09053489
BG4_G4Seq_HaCaT_GSE76688_peak23740	0.5889258
BG4_G4Seq_HaCaT_GSE76688_peak23741	0.9890822
BG4_G4Seq_HaCaT_GSE76688_peak23742	0.43882856
BG4_G4Seq_HaCaT_GSE76688_peak23743	0.9600545
BG4_G4Seq_HaCaT_GSE76688_peak23744	0.004488881
BG4_G4Seq_HaCaT_GSE76688_peak23745	0.82965577
BG4_G4Seq_HaCaT_GSE76688_peak23746	0.99286133
BG4_G4Seq_HaCaT_GSE76688_peak23747	0.33633634
BG4_G4Seq_HaCaT_GSE76688_peak23748	0.0012655527
BG4_G4Seq_HaCaT_GSE76688_peak23749	0.6572072
BG4_G4Seq_HaCaT_GSE76688_peak23750	0.007400068
BG4_G4Seq_HaCaT_GSE76688_peak23751	0.048077278
BG4_G4Seq_HaCaT_GSE76688_peak23752	0.0003307847
BG4_G4Seq_HaCaT_GSE76688_peak23753	0.111324765
BG4_G4Seq_HaCaT_GSE76688_peak23754	0.5784083
BG4_G4Seq_HaCaT_GSE76688_peak23755	0.22697796
BG4_G4Seq_HaCaT_GSE76688_peak23756	0.8898315
BG4_G4Seq_HaCaT_GSE76688_peak23757	0.038024932
BG4_G4Seq_HaCaT_GSE76688_peak23758	0.74250895
BG4_G4Seq_HaCaT_GSE76688_peak23759	0.64484495
BG4_G4Seq_HaCaT_GSE76688_peak23760	0.46498215
BG4_G4Seq_HaCaT_GSE76688_peak23761	0.014102384
BG4_G4Seq_HaCaT_GSE76688_peak23762	0.64633536
BG4_G4Seq_HaCaT_GSE76688_peak23763	0.8436395
BG4_G4Seq_HaCaT_GSE76688_peak23764	0.86508095
BG4_G4Seq_HaCaT_GSE76688_peak23765	0.12245185
BG4_G4Seq_HaCaT_GSE76688_peak23766	0.023334056
BG4_G4Seq_HaCaT_GSE76688_peak23767	0.76137036
BG4_G4Seq_HaCaT_GSE76688_peak23768	0.07092117
BG4_G4Seq_HaCaT_GSE76688_peak23769	0.40773037
BG4_G4Seq_HaCaT_GSE76688_peak23770	0.0634333
BG4_G4Seq_HaCaT_GSE76688_peak23771	0.9521847
BG4_G4Seq_HaCaT_GSE76688_peak23772	0.47343436
BG4_G4Seq_HaCaT_GSE76688_peak23773	0.88034624
BG4_G4Seq_HaCaT_GSE76688_peak23774	0.96422535
BG4_G4Seq_HaCaT_GSE76688_peak23775	0.15223278
BG4_G4Seq_HaCaT_GSE76688_peak23776	0.96351796
BG4_G4Seq_HaCaT_GSE76688_peak23777	0.8903835
BG4_G4Seq_HaCaT_GSE76688_peak23778	0.88670784
BG4_G4Seq_HaCaT_GSE76688_peak23779	0.02542476
BG4_G4Seq_HaCaT_GSE76688_peak23780	0.011946045
BG4_G4Seq_HaCaT_GSE76688_peak23781	0.18376565
BG4_G4Seq_HaCaT_GSE76688_peak23782	0.7288266
BG4_G4Seq_HaCaT_GSE76688_peak23783	0.04951266
BG4_G4Seq_HaCaT_GSE76688_peak23784	0.7726505
BG4_G4Seq_HaCaT_GSE76688_peak23785	0.19679423
BG4_G4Seq_HaCaT_GSE76688_peak23786	0.00010814325
BG4_G4Seq_HaCaT_GSE76688_peak23787	0.75549644
BG4_G4Seq_HaCaT_GSE76688_peak23788	0.95465946
BG4_G4Seq_HaCaT_GSE76688_peak23789	0.96555305
BG4_G4Seq_HaCaT_GSE76688_peak23790	0.80457705
BG4_G4Seq_HaCaT_GSE76688_peak23791	0.68908215
BG4_G4Seq_HaCaT_GSE76688_peak23792	0.051383786
BG4_G4Seq_HaCaT_GSE76688_peak23793	0.7641311
BG4_G4Seq_HaCaT_GSE76688_peak23794	0.99596053
BG4_G4Seq_HaCaT_GSE76688_peak23795	0.9615312
BG4_G4Seq_HaCaT_GSE76688_peak23796	0.9577399
BG4_G4Seq_HaCaT_GSE76688_peak23797	0.1479747
BG4_G4Seq_HaCaT_GSE76688_peak23798	0.9457486
BG4_G4Seq_HaCaT_GSE76688_peak23799	0.9266316
BG4_G4Seq_HaCaT_GSE76688_peak23800	0.4865923
BG4_G4Seq_HaCaT_GSE76688_peak23801	0.8250669
BG4_G4Seq_HaCaT_GSE76688_peak23802	0.45227155
BG4_G4Seq_HaCaT_GSE76688_peak23803	0.92636156
BG4_G4Seq_HaCaT_GSE76688_peak23804	0.72786254
BG4_G4Seq_HaCaT_GSE76688_peak23805	0.96380436
BG4_G4Seq_HaCaT_GSE76688_peak23806	0.19296613
BG4_G4Seq_HaCaT_GSE76688_peak23807	0.8553834
BG4_G4Seq_HaCaT_GSE76688_peak23808	0.40926448
BG4_G4Seq_HaCaT_GSE76688_peak23809	0.86713076
BG4_G4Seq_HaCaT_GSE76688_peak23810	0.040961884
BG4_G4Seq_HaCaT_GSE76688_peak23811	0.014799341
BG4_G4Seq_HaCaT_GSE76688_peak23812	0.7523855
BG4_G4Seq_HaCaT_GSE76688_peak23813	0.68176776
BG4_G4Seq_HaCaT_GSE76688_peak23814	0.94977605
BG4_G4Seq_HaCaT_GSE76688_peak23815	0.9191352
BG4_G4Seq_HaCaT_GSE76688_peak23816	0.1005882
BG4_G4Seq_HaCaT_GSE76688_peak23817	0.03168746
BG4_G4Seq_HaCaT_GSE76688_peak23818	0.046683706
BG4_G4Seq_HaCaT_GSE76688_peak23819	0.96613395
BG4_G4Seq_HaCaT_GSE76688_peak23820	0.6898752
BG4_G4Seq_HaCaT_GSE76688_peak23821	0.99131936
BG4_G4Seq_HaCaT_GSE76688_peak23822	0.093080364
BG4_G4Seq_HaCaT_GSE76688_peak23823	0.87335056
BG4_G4Seq_HaCaT_GSE76688_peak23824	0.039856598
BG4_G4Seq_HaCaT_GSE76688_peak23825	0.69278544
BG4_G4Seq_HaCaT_GSE76688_peak23826	0.13047898
BG4_G4Seq_HaCaT_GSE76688_peak23827	0.044416137
BG4_G4Seq_HaCaT_GSE76688_peak23828	0.7685048
BG4_G4Seq_HaCaT_GSE76688_peak23829	0.4085362
BG4_G4Seq_HaCaT_GSE76688_peak23830	0.59756285
BG4_G4Seq_HaCaT_GSE76688_peak23831	0.44670552
BG4_G4Seq_HaCaT_GSE76688_peak23832	0.043259427
BG4_G4Seq_HaCaT_GSE76688_peak23833	0.029221324
BG4_G4Seq_HaCaT_GSE76688_peak23834	0.5628919
BG4_G4Seq_HaCaT_GSE76688_peak23835	0.98344755
BG4_G4Seq_HaCaT_GSE76688_peak23836	0.7026322
BG4_G4Seq_HaCaT_GSE76688_peak23837	0.31099996
BG4_G4Seq_HaCaT_GSE76688_peak23838	0.04510498
BG4_G4Seq_HaCaT_GSE76688_peak23839	0.16475937
BG4_G4Seq_HaCaT_GSE76688_peak23840	0.82691854
BG4_G4Seq_HaCaT_GSE76688_peak23841	0.98015517
BG4_G4Seq_HaCaT_GSE76688_peak23842	0.06569399
BG4_G4Seq_HaCaT_GSE76688_peak23843	0.56985015
BG4_G4Seq_HaCaT_GSE76688_peak23844	0.38249394
BG4_G4Seq_HaCaT_GSE76688_peak23845	0.9526398
BG4_G4Seq_HaCaT_GSE76688_peak23846	0.39097583
BG4_G4Seq_HaCaT_GSE76688_peak23847	0.3673138
BG4_G4Seq_HaCaT_GSE76688_peak23848	0.68772995
BG4_G4Seq_HaCaT_GSE76688_peak23849	0.9968215
BG4_G4Seq_HaCaT_GSE76688_peak23850	0.8976516
BG4_G4Seq_HaCaT_GSE76688_peak23851	0.5074405
BG4_G4Seq_HaCaT_GSE76688_peak23852	0.9926911
BG4_G4Seq_HaCaT_GSE76688_peak23853	0.4599759
BG4_G4Seq_HaCaT_GSE76688_peak23854	0.945076
BG4_G4Seq_HaCaT_GSE76688_peak23855	0.88255966
BG4_G4Seq_HaCaT_GSE76688_peak23856	0.19792727
BG4_G4Seq_HaCaT_GSE76688_peak23857	0.97802794
BG4_G4Seq_HaCaT_GSE76688_peak23858	0.098763674
BG4_G4Seq_HaCaT_GSE76688_peak23859	0.15879406
BG4_G4Seq_HaCaT_GSE76688_peak23860	0.49401814
BG4_G4Seq_HaCaT_GSE76688_peak23861	0.053183965
BG4_G4Seq_HaCaT_GSE76688_peak23862	0.07685863
BG4_G4Seq_HaCaT_GSE76688_peak23863	0.36303496
BG4_G4Seq_HaCaT_GSE76688_peak23864	0.19688831
BG4_G4Seq_HaCaT_GSE76688_peak23865	0.51060474
BG4_G4Seq_HaCaT_GSE76688_peak23866	0.0369864
BG4_G4Seq_HaCaT_GSE76688_peak23867	0.9908048
BG4_G4Seq_HaCaT_GSE76688_peak23868	0.8500178
BG4_G4Seq_HaCaT_GSE76688_peak23869	0.42866856
BG4_G4Seq_HaCaT_GSE76688_peak23870	0.91717637
BG4_G4Seq_HaCaT_GSE76688_peak23871	0.8657596
BG4_G4Seq_HaCaT_GSE76688_peak23872	0.29575372
BG4_G4Seq_HaCaT_GSE76688_peak23873	0.92669183
BG4_G4Seq_HaCaT_GSE76688_peak23874	0.70343596
BG4_G4Seq_HaCaT_GSE76688_peak23875	0.39175275
BG4_G4Seq_HaCaT_GSE76688_peak23876	0.92862874
BG4_G4Seq_HaCaT_GSE76688_peak23877	0.9090972
BG4_G4Seq_HaCaT_GSE76688_peak23878	0.107507706
BG4_G4Seq_HaCaT_GSE76688_peak23879	0.90108013
BG4_G4Seq_HaCaT_GSE76688_peak23880	0.623552
BG4_G4Seq_HaCaT_GSE76688_peak23881	0.8074102
BG4_G4Seq_HaCaT_GSE76688_peak23882	0.40910074
BG4_G4Seq_HaCaT_GSE76688_peak23883	0.16082042
BG4_G4Seq_HaCaT_GSE76688_peak23884	0.8685967
BG4_G4Seq_HaCaT_GSE76688_peak23885	0.47515625
BG4_G4Seq_HaCaT_GSE76688_peak23886	0.74541557
BG4_G4Seq_HaCaT_GSE76688_peak23887	0.05754659
BG4_G4Seq_HaCaT_GSE76688_peak23888	0.7458496
BG4_G4Seq_HaCaT_GSE76688_peak23889	0.96707165
BG4_G4Seq_HaCaT_GSE76688_peak23890	0.5388087
BG4_G4Seq_HaCaT_GSE76688_peak23891	0.05306949
BG4_G4Seq_HaCaT_GSE76688_peak23892	0.98228055
BG4_G4Seq_HaCaT_GSE76688_peak23893	0.7556498
BG4_G4Seq_HaCaT_GSE76688_peak23894	0.9357302
BG4_G4Seq_HaCaT_GSE76688_peak23895	0.9750054
BG4_G4Seq_HaCaT_GSE76688_peak23896	0.019345485
BG4_G4Seq_HaCaT_GSE76688_peak23897	1.554839e-05
BG4_G4Seq_HaCaT_GSE76688_peak23898	0.49471283
BG4_G4Seq_HaCaT_GSE76688_peak23899	0.8309305
BG4_G4Seq_HaCaT_GSE76688_peak23900	0.8421049
BG4_G4Seq_HaCaT_GSE76688_peak23901	0.78868586
BG4_G4Seq_HaCaT_GSE76688_peak23902	0.25214732
BG4_G4Seq_HaCaT_GSE76688_peak23903	0.74126726
BG4_G4Seq_HaCaT_GSE76688_peak23904	0.6781313
BG4_G4Seq_HaCaT_GSE76688_peak23905	0.84782
BG4_G4Seq_HaCaT_GSE76688_peak23906	0.87148196
BG4_G4Seq_HaCaT_GSE76688_peak23907	0.83274823
BG4_G4Seq_HaCaT_GSE76688_peak23908	0.07418906
BG4_G4Seq_HaCaT_GSE76688_peak23909	0.13706368
BG4_G4Seq_HaCaT_GSE76688_peak23910	0.53119856
BG4_G4Seq_HaCaT_GSE76688_peak23911	0.8213895
BG4_G4Seq_HaCaT_GSE76688_peak23912	0.9473657
BG4_G4Seq_HaCaT_GSE76688_peak23913	0.99626666
BG4_G4Seq_HaCaT_GSE76688_peak23914	0.23180096
BG4_G4Seq_HaCaT_GSE76688_peak23915	0.6471189
BG4_G4Seq_HaCaT_GSE76688_peak23916	0.86058974
