Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak25547	0.85645556
BG4_G4Seq_HaCaT_GSE76688_peak25548	0.8394502
BG4_G4Seq_HaCaT_GSE76688_peak25549	0.43419746
BG4_G4Seq_HaCaT_GSE76688_peak25550	0.86095506
BG4_G4Seq_HaCaT_GSE76688_peak25551	0.95104676
BG4_G4Seq_HaCaT_GSE76688_peak25552	0.8444287
BG4_G4Seq_HaCaT_GSE76688_peak25553	0.4288653
BG4_G4Seq_HaCaT_GSE76688_peak25554	0.46423414
BG4_G4Seq_HaCaT_GSE76688_peak25555	0.93096423
BG4_G4Seq_HaCaT_GSE76688_peak25556	0.90529406
BG4_G4Seq_HaCaT_GSE76688_peak25557	0.83032423
BG4_G4Seq_HaCaT_GSE76688_peak25558	0.94839555
BG4_G4Seq_HaCaT_GSE76688_peak25559	0.66341543
BG4_G4Seq_HaCaT_GSE76688_peak25560	0.98873
BG4_G4Seq_HaCaT_GSE76688_peak25561	0.8015344
BG4_G4Seq_HaCaT_GSE76688_peak25562	0.6879555
BG4_G4Seq_HaCaT_GSE76688_peak25563	0.9980755
BG4_G4Seq_HaCaT_GSE76688_peak25564	0.9922329
BG4_G4Seq_HaCaT_GSE76688_peak25565	0.5726421
BG4_G4Seq_HaCaT_GSE76688_peak25566	0.15387104
BG4_G4Seq_HaCaT_GSE76688_peak25567	0.9120671
BG4_G4Seq_HaCaT_GSE76688_peak25568	0.9634426
BG4_G4Seq_HaCaT_GSE76688_peak25569	0.9889675
BG4_G4Seq_HaCaT_GSE76688_peak25570	0.99686474
BG4_G4Seq_HaCaT_GSE76688_peak25571	0.736709
BG4_G4Seq_HaCaT_GSE76688_peak25572	0.66053426
BG4_G4Seq_HaCaT_GSE76688_peak25573	0.06621949
BG4_G4Seq_HaCaT_GSE76688_peak25574	0.69992995
BG4_G4Seq_HaCaT_GSE76688_peak25575	0.021566277
BG4_G4Seq_HaCaT_GSE76688_peak25576	0.76761013
BG4_G4Seq_HaCaT_GSE76688_peak25577	0.95313936
BG4_G4Seq_HaCaT_GSE76688_peak25578	0.0664453
BG4_G4Seq_HaCaT_GSE76688_peak25579	0.08905689
BG4_G4Seq_HaCaT_GSE76688_peak25580	0.9349983
BG4_G4Seq_HaCaT_GSE76688_peak25581	0.9185044
BG4_G4Seq_HaCaT_GSE76688_peak25582	0.74518895
BG4_G4Seq_HaCaT_GSE76688_peak25583	0.3647292
BG4_G4Seq_HaCaT_GSE76688_peak25584	0.043948784
BG4_G4Seq_HaCaT_GSE76688_peak25585	0.82121867
BG4_G4Seq_HaCaT_GSE76688_peak25586	0.9078251
BG4_G4Seq_HaCaT_GSE76688_peak25587	0.8327027
BG4_G4Seq_HaCaT_GSE76688_peak25588	0.4815615
BG4_G4Seq_HaCaT_GSE76688_peak25589	0.6076334
BG4_G4Seq_HaCaT_GSE76688_peak25590	0.05819567
BG4_G4Seq_HaCaT_GSE76688_peak25591	0.8633679
BG4_G4Seq_HaCaT_GSE76688_peak25592	0.83750623
BG4_G4Seq_HaCaT_GSE76688_peak25593	0.13414313
BG4_G4Seq_HaCaT_GSE76688_peak25594	0.028196279
BG4_G4Seq_HaCaT_GSE76688_peak25595	0.2869292
BG4_G4Seq_HaCaT_GSE76688_peak25596	0.6383322
BG4_G4Seq_HaCaT_GSE76688_peak25597	0.7218769
BG4_G4Seq_HaCaT_GSE76688_peak25598	0.86923355
BG4_G4Seq_HaCaT_GSE76688_peak25599	0.074162476
BG4_G4Seq_HaCaT_GSE76688_peak25600	0.12886259
BG4_G4Seq_HaCaT_GSE76688_peak25601	0.97815144
BG4_G4Seq_HaCaT_GSE76688_peak25602	0.28675416
BG4_G4Seq_HaCaT_GSE76688_peak25603	0.19471084
BG4_G4Seq_HaCaT_GSE76688_peak25604	0.9214096
BG4_G4Seq_HaCaT_GSE76688_peak25605	0.0043382198
BG4_G4Seq_HaCaT_GSE76688_peak25606	0.8088677
BG4_G4Seq_HaCaT_GSE76688_peak25607	0.04800469
BG4_G4Seq_HaCaT_GSE76688_peak25608	0.06669192
BG4_G4Seq_HaCaT_GSE76688_peak25609	0.13531582
BG4_G4Seq_HaCaT_GSE76688_peak25610	0.756629
BG4_G4Seq_HaCaT_GSE76688_peak25611	0.98288304
BG4_G4Seq_HaCaT_GSE76688_peak25612	0.97436464
BG4_G4Seq_HaCaT_GSE76688_peak25613	0.5129495
BG4_G4Seq_HaCaT_GSE76688_peak25614	0.2950547
BG4_G4Seq_HaCaT_GSE76688_peak25615	0.9058095
BG4_G4Seq_HaCaT_GSE76688_peak25616	0.074078664
BG4_G4Seq_HaCaT_GSE76688_peak25617	0.09607702
BG4_G4Seq_HaCaT_GSE76688_peak25618	0.98057
BG4_G4Seq_HaCaT_GSE76688_peak25619	0.9391684
BG4_G4Seq_HaCaT_GSE76688_peak25620	0.22045724
BG4_G4Seq_HaCaT_GSE76688_peak25621	0.092920184
BG4_G4Seq_HaCaT_GSE76688_peak25622	0.5178668
BG4_G4Seq_HaCaT_GSE76688_peak25623	0.83457494
BG4_G4Seq_HaCaT_GSE76688_peak25624	0.32541257
BG4_G4Seq_HaCaT_GSE76688_peak25625	0.3738862
BG4_G4Seq_HaCaT_GSE76688_peak25626	0.48294234
BG4_G4Seq_HaCaT_GSE76688_peak25627	0.7536758
BG4_G4Seq_HaCaT_GSE76688_peak25628	0.66662914
BG4_G4Seq_HaCaT_GSE76688_peak25629	0.98776406
BG4_G4Seq_HaCaT_GSE76688_peak25630	0.83042914
BG4_G4Seq_HaCaT_GSE76688_peak25631	0.8982914
BG4_G4Seq_HaCaT_GSE76688_peak25632	0.30554867
BG4_G4Seq_HaCaT_GSE76688_peak25633	0.7951566
BG4_G4Seq_HaCaT_GSE76688_peak25634	0.97718334
BG4_G4Seq_HaCaT_GSE76688_peak25635	0.022247763
BG4_G4Seq_HaCaT_GSE76688_peak25636	0.94741654
BG4_G4Seq_HaCaT_GSE76688_peak25637	0.8358002
BG4_G4Seq_HaCaT_GSE76688_peak25638	0.07278455
BG4_G4Seq_HaCaT_GSE76688_peak25639	0.4356319
BG4_G4Seq_HaCaT_GSE76688_peak25640	0.030801378
BG4_G4Seq_HaCaT_GSE76688_peak25641	0.08976966
BG4_G4Seq_HaCaT_GSE76688_peak25642	0.7447664
BG4_G4Seq_HaCaT_GSE76688_peak25643	0.37839666
BG4_G4Seq_HaCaT_GSE76688_peak25644	0.79555064
BG4_G4Seq_HaCaT_GSE76688_peak25645	0.4085453
BG4_G4Seq_HaCaT_GSE76688_peak25646	0.8270392
BG4_G4Seq_HaCaT_GSE76688_peak25647	0.5922526
BG4_G4Seq_HaCaT_GSE76688_peak25648	0.46318397
BG4_G4Seq_HaCaT_GSE76688_peak25649	0.73696357
BG4_G4Seq_HaCaT_GSE76688_peak25650	0.19611971
BG4_G4Seq_HaCaT_GSE76688_peak25651	0.6793946
BG4_G4Seq_HaCaT_GSE76688_peak25652	0.8080876
BG4_G4Seq_HaCaT_GSE76688_peak25653	0.69907874
BG4_G4Seq_HaCaT_GSE76688_peak25654	0.7494149
BG4_G4Seq_HaCaT_GSE76688_peak25655	0.7581253
BG4_G4Seq_HaCaT_GSE76688_peak25656	8.841127e-05
BG4_G4Seq_HaCaT_GSE76688_peak25657	0.7664273
BG4_G4Seq_HaCaT_GSE76688_peak25658	0.83703756
BG4_G4Seq_HaCaT_GSE76688_peak25659	0.12615831
BG4_G4Seq_HaCaT_GSE76688_peak25660	0.00064656517
BG4_G4Seq_HaCaT_GSE76688_peak25661	0.7910753
BG4_G4Seq_HaCaT_GSE76688_peak25662	0.9402518
BG4_G4Seq_HaCaT_GSE76688_peak25663	0.2535965
BG4_G4Seq_HaCaT_GSE76688_peak25664	0.8238386
BG4_G4Seq_HaCaT_GSE76688_peak25665	0.6781187
BG4_G4Seq_HaCaT_GSE76688_peak25666	0.65062374
BG4_G4Seq_HaCaT_GSE76688_peak25667	0.0869849
BG4_G4Seq_HaCaT_GSE76688_peak25668	0.8386866
BG4_G4Seq_HaCaT_GSE76688_peak25669	0.9824874
BG4_G4Seq_HaCaT_GSE76688_peak25670	0.57051647
BG4_G4Seq_HaCaT_GSE76688_peak25671	0.47037202
BG4_G4Seq_HaCaT_GSE76688_peak25672	0.8006361
BG4_G4Seq_HaCaT_GSE76688_peak25673	0.97457415
BG4_G4Seq_HaCaT_GSE76688_peak25674	0.08129871
BG4_G4Seq_HaCaT_GSE76688_peak25675	0.7906859
BG4_G4Seq_HaCaT_GSE76688_peak25676	0.5640215
BG4_G4Seq_HaCaT_GSE76688_peak25677	0.8100796
BG4_G4Seq_HaCaT_GSE76688_peak25678	0.7916057
BG4_G4Seq_HaCaT_GSE76688_peak25679	0.29198697
BG4_G4Seq_HaCaT_GSE76688_peak25680	0.23916216
BG4_G4Seq_HaCaT_GSE76688_peak25681	0.56580824
BG4_G4Seq_HaCaT_GSE76688_peak25682	0.8167831
BG4_G4Seq_HaCaT_GSE76688_peak25683	0.075211495
BG4_G4Seq_HaCaT_GSE76688_peak25684	0.43757963
BG4_G4Seq_HaCaT_GSE76688_peak25685	0.5889631
BG4_G4Seq_HaCaT_GSE76688_peak25686	0.39309633
BG4_G4Seq_HaCaT_GSE76688_peak25687	0.71058714
BG4_G4Seq_HaCaT_GSE76688_peak25688	0.8135419
BG4_G4Seq_HaCaT_GSE76688_peak25689	0.6331931
BG4_G4Seq_HaCaT_GSE76688_peak25690	0.08345959
BG4_G4Seq_HaCaT_GSE76688_peak25691	0.85683244
BG4_G4Seq_HaCaT_GSE76688_peak25692	0.33856267
BG4_G4Seq_HaCaT_GSE76688_peak25693	0.737234
BG4_G4Seq_HaCaT_GSE76688_peak25694	0.8867679
BG4_G4Seq_HaCaT_GSE76688_peak25695	0.09170845
BG4_G4Seq_HaCaT_GSE76688_peak25696	0.03152591
BG4_G4Seq_HaCaT_GSE76688_peak25697	0.9834099
BG4_G4Seq_HaCaT_GSE76688_peak25698	0.3356722
BG4_G4Seq_HaCaT_GSE76688_peak25699	0.5021894
BG4_G4Seq_HaCaT_GSE76688_peak25700	0.024921874
BG4_G4Seq_HaCaT_GSE76688_peak25701	0.99834144
BG4_G4Seq_HaCaT_GSE76688_peak25702	0.5145723
BG4_G4Seq_HaCaT_GSE76688_peak25703	0.790551
BG4_G4Seq_HaCaT_GSE76688_peak25704	0.67685145
BG4_G4Seq_HaCaT_GSE76688_peak25705	0.6767325
BG4_G4Seq_HaCaT_GSE76688_peak25706	0.99369144
BG4_G4Seq_HaCaT_GSE76688_peak25707	0.9142345
BG4_G4Seq_HaCaT_GSE76688_peak25708	0.2084263
BG4_G4Seq_HaCaT_GSE76688_peak25709	0.59068936
BG4_G4Seq_HaCaT_GSE76688_peak25710	0.7318544
BG4_G4Seq_HaCaT_GSE76688_peak25711	0.0062845275
BG4_G4Seq_HaCaT_GSE76688_peak25712	0.21366897
BG4_G4Seq_HaCaT_GSE76688_peak25713	0.5338266
BG4_G4Seq_HaCaT_GSE76688_peak25714	0.64524764
BG4_G4Seq_HaCaT_GSE76688_peak25715	0.2571165
BG4_G4Seq_HaCaT_GSE76688_peak25716	0.22821487
BG4_G4Seq_HaCaT_GSE76688_peak25717	0.50956964
BG4_G4Seq_HaCaT_GSE76688_peak25718	0.88309383
BG4_G4Seq_HaCaT_GSE76688_peak25719	0.89343476
BG4_G4Seq_HaCaT_GSE76688_peak25720	0.92937297
BG4_G4Seq_HaCaT_GSE76688_peak25721	0.24260327
BG4_G4Seq_HaCaT_GSE76688_peak25722	0.9411892
BG4_G4Seq_HaCaT_GSE76688_peak25723	0.9225832
BG4_G4Seq_HaCaT_GSE76688_peak25724	0.6825603
BG4_G4Seq_HaCaT_GSE76688_peak25725	0.9155888
BG4_G4Seq_HaCaT_GSE76688_peak25726	0.5908823
BG4_G4Seq_HaCaT_GSE76688_peak25727	0.9807099
BG4_G4Seq_HaCaT_GSE76688_peak25728	0.9883535
BG4_G4Seq_HaCaT_GSE76688_peak25729	0.8608182
BG4_G4Seq_HaCaT_GSE76688_peak25730	0.6698085
BG4_G4Seq_HaCaT_GSE76688_peak25731	0.0409359
BG4_G4Seq_HaCaT_GSE76688_peak25732	0.7503684
BG4_G4Seq_HaCaT_GSE76688_peak25733	0.9112818
BG4_G4Seq_HaCaT_GSE76688_peak25734	0.80055785
BG4_G4Seq_HaCaT_GSE76688_peak25735	0.9618198
BG4_G4Seq_HaCaT_GSE76688_peak25736	0.031152183
BG4_G4Seq_HaCaT_GSE76688_peak25737	0.9967391
BG4_G4Seq_HaCaT_GSE76688_peak25738	0.892656
BG4_G4Seq_HaCaT_GSE76688_peak25739	0.5781297
BG4_G4Seq_HaCaT_GSE76688_peak25740	0.39144978
BG4_G4Seq_HaCaT_GSE76688_peak25741	0.9299943
BG4_G4Seq_HaCaT_GSE76688_peak25742	0.077930115
BG4_G4Seq_HaCaT_GSE76688_peak25743	0.61388445
BG4_G4Seq_HaCaT_GSE76688_peak25744	0.68136996
BG4_G4Seq_HaCaT_GSE76688_peak25745	0.81654847
BG4_G4Seq_HaCaT_GSE76688_peak25746	0.92159396
BG4_G4Seq_HaCaT_GSE76688_peak25747	0.067916825
BG4_G4Seq_HaCaT_GSE76688_peak25748	0.75014675
BG4_G4Seq_HaCaT_GSE76688_peak25749	0.88956285
BG4_G4Seq_HaCaT_GSE76688_peak25750	0.048163664
BG4_G4Seq_HaCaT_GSE76688_peak25751	0.65459925
BG4_G4Seq_HaCaT_GSE76688_peak25752	0.121829085
BG4_G4Seq_HaCaT_GSE76688_peak25753	0.038886502
BG4_G4Seq_HaCaT_GSE76688_peak25754	0.9595629
BG4_G4Seq_HaCaT_GSE76688_peak25755	0.67751455
BG4_G4Seq_HaCaT_GSE76688_peak25756	0.9452165
BG4_G4Seq_HaCaT_GSE76688_peak25757	0.012605694
BG4_G4Seq_HaCaT_GSE76688_peak25758	0.012846508
BG4_G4Seq_HaCaT_GSE76688_peak25759	0.5052259
BG4_G4Seq_HaCaT_GSE76688_peak25760	0.7490896
BG4_G4Seq_HaCaT_GSE76688_peak25761	0.8632042
BG4_G4Seq_HaCaT_GSE76688_peak25762	0.7285415
BG4_G4Seq_HaCaT_GSE76688_peak25763	0.17921668
BG4_G4Seq_HaCaT_GSE76688_peak25764	0.023255039
BG4_G4Seq_HaCaT_GSE76688_peak25765	0.097469546
BG4_G4Seq_HaCaT_GSE76688_peak25766	0.3240363
BG4_G4Seq_HaCaT_GSE76688_peak25767	0.68759245
BG4_G4Seq_HaCaT_GSE76688_peak25768	0.558403
BG4_G4Seq_HaCaT_GSE76688_peak25769	0.97132766
BG4_G4Seq_HaCaT_GSE76688_peak25770	0.46958005
BG4_G4Seq_HaCaT_GSE76688_peak25771	0.31980625
BG4_G4Seq_HaCaT_GSE76688_peak25772	0.69333917
BG4_G4Seq_HaCaT_GSE76688_peak25773	0.9132397
BG4_G4Seq_HaCaT_GSE76688_peak25774	0.09459452
BG4_G4Seq_HaCaT_GSE76688_peak25775	0.58926004
BG4_G4Seq_HaCaT_GSE76688_peak25776	0.84732354
BG4_G4Seq_HaCaT_GSE76688_peak25777	0.83931696
BG4_G4Seq_HaCaT_GSE76688_peak25778	0.99737084
BG4_G4Seq_HaCaT_GSE76688_peak25779	0.62598217
BG4_G4Seq_HaCaT_GSE76688_peak25780	0.3406606
BG4_G4Seq_HaCaT_GSE76688_peak25781	0.78983516
BG4_G4Seq_HaCaT_GSE76688_peak25782	0.1310838
BG4_G4Seq_HaCaT_GSE76688_peak25783	0.5234794
BG4_G4Seq_HaCaT_GSE76688_peak25784	0.0034809539
BG4_G4Seq_HaCaT_GSE76688_peak25785	0.71367073
BG4_G4Seq_HaCaT_GSE76688_peak25786	0.31064293
BG4_G4Seq_HaCaT_GSE76688_peak25787	0.19741738
BG4_G4Seq_HaCaT_GSE76688_peak25788	0.78622574
BG4_G4Seq_HaCaT_GSE76688_peak25789	0.064747214
BG4_G4Seq_HaCaT_GSE76688_peak25790	0.17431128
BG4_G4Seq_HaCaT_GSE76688_peak25791	0.91157615
BG4_G4Seq_HaCaT_GSE76688_peak25792	0.955512
BG4_G4Seq_HaCaT_GSE76688_peak25793	0.71114874
BG4_G4Seq_HaCaT_GSE76688_peak25794	0.7584069
BG4_G4Seq_HaCaT_GSE76688_peak25795	0.9331578
BG4_G4Seq_HaCaT_GSE76688_peak25796	0.87299615
BG4_G4Seq_HaCaT_GSE76688_peak25797	0.001285112
BG4_G4Seq_HaCaT_GSE76688_peak25798	0.92251146
BG4_G4Seq_HaCaT_GSE76688_peak25799	0.42972744
BG4_G4Seq_HaCaT_GSE76688_peak25800	0.0010770705
BG4_G4Seq_HaCaT_GSE76688_peak25801	0.0066540665
BG4_G4Seq_HaCaT_GSE76688_peak25802	0.30888084
BG4_G4Seq_HaCaT_GSE76688_peak25803	0.8758577
BG4_G4Seq_HaCaT_GSE76688_peak25804	0.57965463
BG4_G4Seq_HaCaT_GSE76688_peak25805	0.39995918
BG4_G4Seq_HaCaT_GSE76688_peak25806	0.26410744
BG4_G4Seq_HaCaT_GSE76688_peak25807	0.85718113
BG4_G4Seq_HaCaT_GSE76688_peak25808	0.12175381
BG4_G4Seq_HaCaT_GSE76688_peak25809	0.8180472
BG4_G4Seq_HaCaT_GSE76688_peak25810	0.9442813
BG4_G4Seq_HaCaT_GSE76688_peak25811	0.73974884
BG4_G4Seq_HaCaT_GSE76688_peak25812	0.9646112
BG4_G4Seq_HaCaT_GSE76688_peak25813	0.99427325
BG4_G4Seq_HaCaT_GSE76688_peak25814	0.5219181
BG4_G4Seq_HaCaT_GSE76688_peak25815	0.2117364
BG4_G4Seq_HaCaT_GSE76688_peak25816	0.13813327
BG4_G4Seq_HaCaT_GSE76688_peak25817	0.6902252
BG4_G4Seq_HaCaT_GSE76688_peak25818	0.9755914
BG4_G4Seq_HaCaT_GSE76688_peak25819	0.4559701
BG4_G4Seq_HaCaT_GSE76688_peak25820	0.6834328
BG4_G4Seq_HaCaT_GSE76688_peak25821	0.0015594073
BG4_G4Seq_HaCaT_GSE76688_peak25822	0.75978875
BG4_G4Seq_HaCaT_GSE76688_peak25823	0.008953829
BG4_G4Seq_HaCaT_GSE76688_peak25824	0.9786522
BG4_G4Seq_HaCaT_GSE76688_peak25825	0.97558355
BG4_G4Seq_HaCaT_GSE76688_peak25826	0.1259176
BG4_G4Seq_HaCaT_GSE76688_peak25827	0.997827
BG4_G4Seq_HaCaT_GSE76688_peak25828	0.9969796
BG4_G4Seq_HaCaT_GSE76688_peak25829	0.010551305
BG4_G4Seq_HaCaT_GSE76688_peak25830	0.21968968
BG4_G4Seq_HaCaT_GSE76688_peak25831	0.9129474
BG4_G4Seq_HaCaT_GSE76688_peak25832	0.32685587
BG4_G4Seq_HaCaT_GSE76688_peak25833	0.53480923
BG4_G4Seq_HaCaT_GSE76688_peak25834	0.6745289
BG4_G4Seq_HaCaT_GSE76688_peak25835	0.44152093
BG4_G4Seq_HaCaT_GSE76688_peak25836	0.5473664
BG4_G4Seq_HaCaT_GSE76688_peak25837	0.38329202
BG4_G4Seq_HaCaT_GSE76688_peak25838	0.8066398
BG4_G4Seq_HaCaT_GSE76688_peak25839	0.81139344
BG4_G4Seq_HaCaT_GSE76688_peak25840	0.8134578
BG4_G4Seq_HaCaT_GSE76688_peak25841	0.003691655
BG4_G4Seq_HaCaT_GSE76688_peak25842	0.96434635
BG4_G4Seq_HaCaT_GSE76688_peak25843	0.9897059
BG4_G4Seq_HaCaT_GSE76688_peak25844	0.7863775
BG4_G4Seq_HaCaT_GSE76688_peak25845	0.4004658
BG4_G4Seq_HaCaT_GSE76688_peak25846	0.37495893
BG4_G4Seq_HaCaT_GSE76688_peak25847	0.19956659
BG4_G4Seq_HaCaT_GSE76688_peak25848	0.7406621
BG4_G4Seq_HaCaT_GSE76688_peak25849	0.8358345
BG4_G4Seq_HaCaT_GSE76688_peak25850	0.3185772
BG4_G4Seq_HaCaT_GSE76688_peak25851	0.8135147
BG4_G4Seq_HaCaT_GSE76688_peak25852	0.8257568
BG4_G4Seq_HaCaT_GSE76688_peak25853	0.5102328
BG4_G4Seq_HaCaT_GSE76688_peak25854	0.0004912234
BG4_G4Seq_HaCaT_GSE76688_peak25855	0.3918355
BG4_G4Seq_HaCaT_GSE76688_peak25856	0.84803843
BG4_G4Seq_HaCaT_GSE76688_peak25857	0.46922368
BG4_G4Seq_HaCaT_GSE76688_peak25858	0.75727904
BG4_G4Seq_HaCaT_GSE76688_peak25859	0.79302096
BG4_G4Seq_HaCaT_GSE76688_peak25860	0.51254916
BG4_G4Seq_HaCaT_GSE76688_peak25861	0.9833903
BG4_G4Seq_HaCaT_GSE76688_peak25862	0.7755828
BG4_G4Seq_HaCaT_GSE76688_peak25863	0.93031514
BG4_G4Seq_HaCaT_GSE76688_peak25864	0.73735505
BG4_G4Seq_HaCaT_GSE76688_peak25865	0.583466
BG4_G4Seq_HaCaT_GSE76688_peak25866	0.07916891
BG4_G4Seq_HaCaT_GSE76688_peak25867	0.3304777
BG4_G4Seq_HaCaT_GSE76688_peak25868	0.60746235
BG4_G4Seq_HaCaT_GSE76688_peak25869	0.11747241
BG4_G4Seq_HaCaT_GSE76688_peak25870	0.015187231
BG4_G4Seq_HaCaT_GSE76688_peak25871	0.07270919
BG4_G4Seq_HaCaT_GSE76688_peak25872	0.48235273
BG4_G4Seq_HaCaT_GSE76688_peak25873	0.59526306
BG4_G4Seq_HaCaT_GSE76688_peak25874	0.8313359
BG4_G4Seq_HaCaT_GSE76688_peak25875	0.2593855
BG4_G4Seq_HaCaT_GSE76688_peak25876	0.88435477
BG4_G4Seq_HaCaT_GSE76688_peak25877	0.9681492
BG4_G4Seq_HaCaT_GSE76688_peak25878	0.713599
BG4_G4Seq_HaCaT_GSE76688_peak25879	0.7194031
BG4_G4Seq_HaCaT_GSE76688_peak25880	0.44650778
BG4_G4Seq_HaCaT_GSE76688_peak25881	0.9820005
BG4_G4Seq_HaCaT_GSE76688_peak25882	0.8627218
BG4_G4Seq_HaCaT_GSE76688_peak25883	0.4009699
BG4_G4Seq_HaCaT_GSE76688_peak25884	0.72359383
BG4_G4Seq_HaCaT_GSE76688_peak25885	0.32486898
BG4_G4Seq_HaCaT_GSE76688_peak25886	0.29590863
BG4_G4Seq_HaCaT_GSE76688_peak25887	0.14678714
BG4_G4Seq_HaCaT_GSE76688_peak25888	0.29305348
BG4_G4Seq_HaCaT_GSE76688_peak25889	0.9285845
BG4_G4Seq_HaCaT_GSE76688_peak25890	0.08386681
BG4_G4Seq_HaCaT_GSE76688_peak25891	0.4824959
BG4_G4Seq_HaCaT_GSE76688_peak25892	0.07532261
BG4_G4Seq_HaCaT_GSE76688_peak25893	0.23599643
BG4_G4Seq_HaCaT_GSE76688_peak25894	0.09326787
BG4_G4Seq_HaCaT_GSE76688_peak25895	0.5570845
BG4_G4Seq_HaCaT_GSE76688_peak25896	0.15913011
BG4_G4Seq_HaCaT_GSE76688_peak25897	0.963868
BG4_G4Seq_HaCaT_GSE76688_peak25898	0.98633206
BG4_G4Seq_HaCaT_GSE76688_peak25899	0.0012375042
BG4_G4Seq_HaCaT_GSE76688_peak25900	0.42382345
BG4_G4Seq_HaCaT_GSE76688_peak25901	0.8002867
BG4_G4Seq_HaCaT_GSE76688_peak25902	0.6864798
BG4_G4Seq_HaCaT_GSE76688_peak25903	0.54795706
BG4_G4Seq_HaCaT_GSE76688_peak25904	0.22897293
BG4_G4Seq_HaCaT_GSE76688_peak25905	0.62872714
BG4_G4Seq_HaCaT_GSE76688_peak25906	0.40672022
BG4_G4Seq_HaCaT_GSE76688_peak25907	0.9709815
BG4_G4Seq_HaCaT_GSE76688_peak25908	0.050770473
BG4_G4Seq_HaCaT_GSE76688_peak25909	0.023379583
BG4_G4Seq_HaCaT_GSE76688_peak25910	0.064636074
BG4_G4Seq_HaCaT_GSE76688_peak25911	0.61965805
BG4_G4Seq_HaCaT_GSE76688_peak25912	0.8299537
BG4_G4Seq_HaCaT_GSE76688_peak25913	0.9737569
BG4_G4Seq_HaCaT_GSE76688_peak25914	0.84659326
BG4_G4Seq_HaCaT_GSE76688_peak25915	0.44682258
BG4_G4Seq_HaCaT_GSE76688_peak25916	0.15938884
BG4_G4Seq_HaCaT_GSE76688_peak25917	0.23908456
BG4_G4Seq_HaCaT_GSE76688_peak25918	0.869851
BG4_G4Seq_HaCaT_GSE76688_peak25919	0.0038700693
BG4_G4Seq_HaCaT_GSE76688_peak25920	0.081695154
BG4_G4Seq_HaCaT_GSE76688_peak25921	0.098923475
BG4_G4Seq_HaCaT_GSE76688_peak25922	0.6281582
BG4_G4Seq_HaCaT_GSE76688_peak25923	0.006217288
BG4_G4Seq_HaCaT_GSE76688_peak25924	0.21328072
BG4_G4Seq_HaCaT_GSE76688_peak25925	0.6881826
BG4_G4Seq_HaCaT_GSE76688_peak25926	0.9488229
BG4_G4Seq_HaCaT_GSE76688_peak25927	0.78552455
BG4_G4Seq_HaCaT_GSE76688_peak25928	0.50779986
BG4_G4Seq_HaCaT_GSE76688_peak25929	0.28649297
BG4_G4Seq_HaCaT_GSE76688_peak25930	0.98175204
BG4_G4Seq_HaCaT_GSE76688_peak25931	0.98772836
BG4_G4Seq_HaCaT_GSE76688_peak25932	0.7849218
BG4_G4Seq_HaCaT_GSE76688_peak25933	0.67119783
BG4_G4Seq_HaCaT_GSE76688_peak25934	0.14042385
BG4_G4Seq_HaCaT_GSE76688_peak25935	0.24728198
BG4_G4Seq_HaCaT_GSE76688_peak25936	0.90503705
BG4_G4Seq_HaCaT_GSE76688_peak25937	0.94807434
BG4_G4Seq_HaCaT_GSE76688_peak25938	0.05314873
BG4_G4Seq_HaCaT_GSE76688_peak25939	0.058299027
BG4_G4Seq_HaCaT_GSE76688_peak25940	0.79872715
BG4_G4Seq_HaCaT_GSE76688_peak25941	0.34573087
BG4_G4Seq_HaCaT_GSE76688_peak25942	0.16776985
BG4_G4Seq_HaCaT_GSE76688_peak25943	0.5819686
BG4_G4Seq_HaCaT_GSE76688_peak25944	0.6508229
BG4_G4Seq_HaCaT_GSE76688_peak25945	0.22638768
BG4_G4Seq_HaCaT_GSE76688_peak25946	0.3279767
BG4_G4Seq_HaCaT_GSE76688_peak25947	0.57923746
BG4_G4Seq_HaCaT_GSE76688_peak25948	0.7902335
BG4_G4Seq_HaCaT_GSE76688_peak25949	0.17088062
BG4_G4Seq_HaCaT_GSE76688_peak25950	0.13695848
BG4_G4Seq_HaCaT_GSE76688_peak25951	0.47676203
BG4_G4Seq_HaCaT_GSE76688_peak25952	0.074412145
BG4_G4Seq_HaCaT_GSE76688_peak25953	0.8060415
BG4_G4Seq_HaCaT_GSE76688_peak25954	0.059214182
BG4_G4Seq_HaCaT_GSE76688_peak25955	0.014926339
BG4_G4Seq_HaCaT_GSE76688_peak25956	0.30565014
BG4_G4Seq_HaCaT_GSE76688_peak25957	0.02161377
BG4_G4Seq_HaCaT_GSE76688_peak25958	0.735822
BG4_G4Seq_HaCaT_GSE76688_peak25959	0.4911769
BG4_G4Seq_HaCaT_GSE76688_peak25960	0.021364195
BG4_G4Seq_HaCaT_GSE76688_peak25961	0.9188965
BG4_G4Seq_HaCaT_GSE76688_peak25962	0.8568409
BG4_G4Seq_HaCaT_GSE76688_peak25963	0.13396528
BG4_G4Seq_HaCaT_GSE76688_peak25964	0.5048035
BG4_G4Seq_HaCaT_GSE76688_peak25965	0.40777633
BG4_G4Seq_HaCaT_GSE76688_peak25966	0.47692212
BG4_G4Seq_HaCaT_GSE76688_peak25967	0.14302376
BG4_G4Seq_HaCaT_GSE76688_peak25968	0.12045307
BG4_G4Seq_HaCaT_GSE76688_peak25969	0.9899824
BG4_G4Seq_HaCaT_GSE76688_peak25970	0.40050757
